X (ms);C0:2169[0];C1:2521[0];C2:70[0];C3:80[0]
-492,187500;0,000118;100000,000000;586,050049;-2,474605
-492,000000;-0,000213;100000,000000;586,850037;-3,464391
-491,812500;0,000101;100000,000000;586,800049;-2,738508
-491,625000;-0,000128;100000,000000;586,050049;-2,012623
-491,437500;0,000183;100000,000000;586,849976;-1,188003
-491,250000;-0,000150;100000,000000;586,850037;-1,220917
-491,062500;0,000265;100000,000000;586,050049;0,989645
-490,875000;-0,000230;100000,000000;584,349976;-2,474606
-490,687500;0,000186;100000,000000;586,099976;-0,594071
-490,500000;-0,000072;100000,000000;586,000000;-0,231132
-490,312500;0,000226;100000,000000;579,500000;-0,033052
-490,125000;-0,000094;100000,000000;581,200012;1,352588
-489,937500;0,000274;100000,000000;586,050049;-0,957014
-489,750000;-0,000130;100000,000000;586,099976;-2,177484
-489,562500;0,000195;100000,000000;586,000000;-2,474605
-489,375000;-0,000137;100000,000000;586,100037;-0,726024
-489,187500;0,000212;100000,000000;586,150024;-3,728294
-489,000000;0,000010;100000,000000;583,700012;-0,626984
-488,812500;0,000166;100000,000000;586,900024;-2,870461
-488,625000;-0,000142;100000,000000;589,350037;-1,880671
-488,437500;0,000139;100000,000000;586,099976;-0,626984
-488,250000;-0,000240;100000,000000;586,050049;-0,758935
-488,062500;0,000121;100000,000000;586,050049;-0,989926
-487,875000;-0,000240;100000,000000;586,099976;-1,880672
-487,687500;0,000126;100000,000000;586,850037;-1,682898
-487,500000;-0,000192;100000,000000;587,550049;-2,342654
-487,312500;0,000115;100000,000000;586,000000;-0,132091
-487,125000;-0,000153;100000,000000;585,950012;2,342375
-486,937500;0,000100;100000,000000;586,700012;-1,088965
-486,750000;-0,000219;100000,000000;586,650024;-0,000141
-486,562500;0,000144;100000,000000;589,150024;-1,088965
-486,375000;-0,000081;100000,000000;585,849976;-2,243614
-486,187500;0,000134;100000,000000;586,700012;-4,058323
-486,000000;-0,000247;100000,000000;585,900024;-0,726024
-485,812500;0,000251;100000,000000;586,700012;-3,464391
-485,625000;-0,000076;100000,000000;588,450012;-0,758935
-485,437500;0,000257;100000,000000;586,000000;-1,847761
-485,250000;-0,000189;100000,000000;585,950012;-0,495034
-485,062500;0,000227;100000,000000;587,450012;-3,860245
-484,875000;-0,000078;100000,000000;586,000000;0,692834
-484,687500;0,000149;100000,000000;586,800049;-1,715810
-484,500000;-0,000148;100000,000000;583,550049;-0,264042
-484,312500;0,000230;100000,000000;588,450012;-2,243614
-484,125000;-0,000104;100000,000000;587,500000;-3,431480
-483,937500;0,000237;100000,000000;582,599976;-1,088965
-483,750000;-0,000207;100000,000000;586,050049;-0,957016
-483,562500;0,000044;100000,000000;586,050049;-1,913586
-483,375000;-0,000205;100000,000000;586,750000;-2,243613
-483,187500;0,000184;100000,000000;586,000000;-0,792151
-483,000000;-0,000200;100000,000000;586,050049;-0,957016
-482,812500;0,000052;100000,000000;586,100037;-0,231131
-482,625000;-0,000133;100000,000000;587,600037;1,484538
-482,437500;0,000013;100000,000000;586,850037;-3,629255
-482,250000;-0,000147;100000,000000;583,700012;0,857695
-482,062500;0,000163;100000,000000;588,600037;-2,111664
-481,875000;-0,000182;100000,000000;583,750000;-1,220917
-481,687500;0,000108;100000,000000;583,750000;-3,464391
-481,500000;-0,000144;100000,000000;586,150024;-0,890886
-481,312500;0,000132;100000,000000;584,450012;-1,352868
-481,125000;-0,000171;100000,000000;586,900024;-0,363082
-480,937500;0,000111;100000,000000;586,099976;-0,857975
-480,750000;-0,000146;100000,000000;589,350037;0,857695
-480,562500;0,000135;100000,000000;583,650024;-4,454178
-480,375000;-0,000189;100000,000000;589,350037;0,989645
-480,187500;0,000201;100000,000000;589,250000;-0,495033
-480,000000;-0,000185;100000,000000;584,349976;-2,045534
-479,812500;0,000225;100000,000000;586,800049;0,956735
-479,625000;-0,000085;100000,000000;583,600037;-1,286738
-479,437500;0,000034;100000,000000;586,000000;-2,474606
-479,250000;-0,000137;100000,000000;583,550049;-1,781940
-479,062500;0,000167;100000,000000;586,000000;-2,144576
-478,875000;-0,000161;100000,000000;586,050049;0,956735
-478,687500;0,000270;100000,000000;586,900024;-2,375567
-478,500000;-0,000102;100000,000000;586,150024;-1,451909
-478,312500;0,000246;100000,000000;586,950012;1,088685
-478,125000;-0,000098;100000,000000;586,200012;-2,573645
-477,937500;0,000081;100000,000000;586,200012;-1,583858
-477,750000;-0,000117;100000,000000;586,200012;-0,495033
-477,562500;0,000101;100000,000000;586,900024;-2,309741
-477,375000;-0,000172;100000,000000;586,200012;-1,979711
-477,187500;0,000080;100000,000000;584,450012;-0,693113
-477,000000;-0,000136;100000,000000;586,099976;0,362802
-476,812500;0,000193;100000,000000;586,150024;1,055773
-476,625000;-0,000186;100000,000000;583,700012;-0,428904
-476,437500;0,000122;100000,000000;586,150024;-2,672683
-476,250000;-0,000017;100000,000000;587,700012;-1,880672
-476,062500;0,000120;100000,000000;586,200012;-2,672684
-475,875000;-0,000103;100000,000000;586,100037;0,560883
-475,687500;0,000116;100000,000000;582,050049;-1,352868
-475,500000;-0,000130;100000,000000;583,750000;-0,099180
-475,312500;0,000209;100000,000000;583,700012;-0,099180
-475,125000;-0,000042;100000,000000;586,150024;-0,857976
-474,937500;0,000122;100000,000000;581,200012;2,441414
-474,750000;-0,000248;100000,000000;586,099976;-4,850029
-474,562500;-0,000000;100000,000000;583,650024;-1,188005
-474,375000;-0,000216;100000,000000;586,050049;-0,791845
-474,187500;0,000198;100000,000000;587,600037;-0,363082
-474,000000;-0,000181;100000,000000;584,400024;0,263761
-473,812500;0,000074;100000,000000;586,000000;-1,188005
-473,625000;-0,000114;100000,000000;586,850037;-1,715811
-473,437500;0,000158;100000,000000;586,050049;-1,913585
-473,250000;-0,000122;100000,000000;586,800049;-3,563432
-473,062500;0,000219;100000,000000;584,450012;-4,817119
-472,875000;-0,000176;100000,000000;586,800049;-2,474605
-472,687500;0,000257;100000,000000;584,300049;0,494753
-472,500000;-0,000081;100000,000000;586,150024;-0,758934
-472,312500;0,000103;100000,000000;586,200012;-2,738508
-472,125000;-0,000091;100000,000000;582,000000;-2,045842
-471,937500;0,000138;100000,000000;586,150024;-3,365352
-471,750000;-0,000121;100000,000000;586,150024;-0,989926
-471,562500;0,000201;100000,000000;586,150024;2,540452
-471,375000;-0,000269;100000,000000;589,349976;2,342374
-471,187500;0,000067;100000,000000;587,599976;-3,728294
-471,000000;-0,000127;100000,000000;586,099976;-6,466659
-470,812500;0,000074;100000,000000;586,099976;-1,583858
-470,625000;-0,000244;100000,000000;586,050049;0,362802
-470,437500;0,000146;100000,000000;587,600037;-1,979713
-470,250000;-0,000238;100000,000000;586,150024;-0,231132
-470,062500;0,000069;100000,000000;586,250000;-3,464391
-469,875000;-0,000145;100000,000000;586,950012;0,593794
-469,687500;0,000082;100000,000000;586,200012;-2,243614
-469,500000;-0,000291;100000,000000;584,500000;1,352588
-469,312500;0,000112;100000,000000;586,850037;-4,949070
-469,125000;-0,000234;100000,000000;589,300049;1,319678
-468,937500;0,000016;100000,000000;585,200012;-1,352868
-468,750000;-0,000115;100000,000000;590,150024;0,461843
-468,562500;0,000083;100000,000000;586,200012;-2,606556
-468,375000;-0,000160;100000,000000;586,900024;0,857695
-468,187500;0,000172;100000,000000;586,200012;-1,781937
-468,000000;-0,000262;100000,000000;586,200012;-0,957016
-467,812500;0,000051;100000,000000;586,900024;0,230851
-467,625000;-0,000173;100000,000000;581,250000;0,329891
-467,437500;0,000155;100000,000000;589,350037;-1,847761
-467,250000;-0,000075;100000,000000;586,850037;-1,484819
-467,062500;0,000195;100000,000000;586,099976;-0,626984
-466,875000;-0,000110;100000,000000;586,050049;-2,540735
-466,687500;0,000163;100000,000000;586,800049;-2,936586
-466,500000;-0,000194;100000,000000;586,800049;-2,606555
-466,312500;0,000039;100000,000000;586,000000;-1,253828
-466,125000;-0,000217;100000,000000;584,300049;-1,418689
-465,937500;0,000124;100000,000000;584,300049;-2,078752
-465,750000;-0,000171;100000,000000;584,300049;-1,154788
-465,562500;0,000118;100000,000000;586,800049;-0,132091
-465,375000;-0,000316;100000,000000;586,000000;0,989645
-465,187500;0,000030;100000,000000;585,950012;-1,847761
-465,000000;-0,000233;100000,000000;586,750000;-0,527944
-464,812500;0,000207;100000,000000;589,150024;-1,022838
-464,625000;-0,000097;100000,000000;586,050049;-0,462123
-464,437500;0,000152;100000,000000;586,050049;-1,253828
-464,250000;-0,000156;100000,000000;586,050049;-0,659894
-464,062500;0,000244;100000,000000;586,000000;-1,121878
-463,875000;-0,000171;100000,000000;586,050049;0,461842
-463,687500;0,000267;100000,000000;586,050049;-0,989926
-463,500000;-0,000180;100000,000000;583,600037;-1,352868
-463,312500;0,000134;100000,000000;583,650024;-0,395994
-463,125000;-0,000233;100000,000000;588,450012;-0,495034
-462,937500;0,000165;100000,000000;584,350037;-0,857975
-462,750000;-0,000215;100000,000000;586,750000;-0,197912
-462,562500;0,000225;100000,000000;586,000000;0,165023
-462,375000;-0,000241;100000,000000;586,099976;-2,441694
-462,187500;0,000156;100000,000000;589,250000;1,121596
-462,000000;-0,000277;100000,000000;584,450012;-0,659894
-461,812500;0,000135;100000,000000;586,099976;-3,332440
-461,625000;-0,000110;100000,000000;583,599976;-3,002409
-461,437500;0,000218;100000,000000;586,849976;-1,814849
-461,250000;-0,000193;100000,000000;586,000000;-1,121877
-461,062500;0,000218;100000,000000;585,950012;-2,804635
-460,875000;-0,000111;100000,000000;585,950012;-0,099180
-460,687500;0,000132;100000,000000;586,650024;-2,375566
-460,500000;-0,000112;100000,000000;585,950012;-0,495033
-460,312500;0,000213;100000,000000;588,349976;0,329890
-460,125000;-0,000217;100000,000000;583,450012;-0,231132
-459,937500;0,000178;100000,000000;586,650024;-1,253829
-459,750000;-0,000196;100000,000000;585,900024;-1,352868
-459,562500;0,000239;100000,000000;585,900024;-0,890887
-459,375000;-0,000073;100000,000000;587,400024;0,593793
-459,187500;0,000270;100000,000000;585,849976;-1,121877
-459,000000;-0,000070;100000,000000;585,849976;1,088686
-458,812500;0,000137;100000,000000;585,950012;-0,726023
-458,625000;-0,000115;100000,000000;586,750000;-1,286738
-458,437500;0,000325;100000,000000;586,700012;-2,771724
-458,250000;-0,000118;100000,000000;585,950012;-3,728293
-458,062500;0,000180;100000,000000;584,300049;-2,870459
-457,875000;-0,000203;100000,000000;586,750000;-1,748721
-457,687500;0,000232;100000,000000;586,000000;-1,583858
-457,500000;-0,000040;100000,000000;586,000000;-2,474605
-457,312500;0,000150;100000,000000;586,750000;-1,088965
-457,125000;-0,000208;100000,000000;586,650024;-0,957016
-456,937500;0,000202;100000,000000;585,900024;1,088685
-456,750000;-0,000104;100000,000000;586,700012;-1,484819
-456,562500;0,000190;100000,000000;585,950012;3,695102
-456,375000;-0,000134;100000,000000;587,400024;-0,033051
-456,187500;0,000060;100000,000000;585,950012;-2,936586
-456,000000;-0,000184;100000,000000;586,700012;-0,099181
-455,812500;0,000139;100000,000000;586,000000;-1,880673
-455,625000;-0,000133;100000,000000;586,000000;-0,363083
-455,437500;-0,000022;100000,000000;581,150024;-3,860245
-455,250000;-0,000214;100000,000000;586,050049;0,395712
-455,062500;0,000196;100000,000000;586,650024;-3,068537
-454,875000;-0,000133;100000,000000;587,500000;-3,332440
-454,687500;0,000221;100000,000000;589,099976;-1,220916
-454,500000;-0,000165;100000,000000;584,300049;1,220637
-454,312500;0,000193;100000,000000;585,950012;-1,088965
-454,125000;-0,000059;100000,000000;583,450012;-2,012623
-453,937500;0,000130;100000,000000;586,050049;-1,649683
-453,750000;-0,000163;100000,000000;585,950012;-4,091236
-453,562500;0,000209;100000,000000;586,650024;2,144295
-453,375000;-0,000151;100000,000000;585,849976;-3,134359
-453,187500;0,000282;100000,000000;583,450012;-2,573644
-453,000000;-0,000098;100000,000000;586,599976;-3,200489
-452,812500;0,000083;100000,000000;587,349976;-1,715809
-452,625000;-0,000006;100000,000000;585,900024;0,098900
-452,437500;0,000188;100000,000000;588,300049;-0,560857
-452,250000;-0,000223;100000,000000;589,099976;-1,649680
-452,062500;0,000067;100000,000000;585,950012;-3,200488
-451,875000;-0,000123;100000,000000;587,500000;0,230851
-451,687500;0,000212;100000,000000;583,400024;-1,517731
-451,500000;-0,000050;100000,000000;585,850037;0,494753
-451,312500;0,000197;100000,000000;583,450012;-4,421266
-451,125000;-0,000188;100000,000000;590,750000;-2,837547
-450,937500;0,000166;100000,000000;585,849976;-1,121877
-450,750000;-0,000107;100000,000000;585,900024;0,263762
-450,562500;0,000139;100000,000000;583,450012;-0,957014
-450,375000;-0,000110;100000,000000;585,849976;2,474324
-450,187500;0,000054;100000,000000;585,950012;-0,857975
-450,000000;-0,000078;100000,000000;586,000000;-4,652258
-449,812500;0,000074;100000,000000;585,900024;1,253549
-449,625000;-0,000226;100000,000000;585,950012;-1,649680
-449,437500;0,000222;100000,000000;586,650024;-0,857974
-449,250000;-0,000087;100000,000000;584,200012;-1,847761
-449,062500;0,000038;100000,000000;585,750000;-0,495033
-448,875000;-0,000216;100000,000000;586,050049;-2,210703
-448,687500;0,000097;100000,000000;586,000000;-1,253829
-448,500000;-0,000332;100000,000000;583,600037;1,253547
-448,312500;0,000098;100000,000000;588,400024;-2,969498
-448,125000;-0,000217;100000,000000;588,400024;-0,857976
-447,937500;0,000068;100000,000000;584,300049;-2,672683
-447,750000;-0,000204;100000,000000;587,500000;-1,715810
-447,562500;0,000047;100000,000000;585,950012;-5,938856
-447,375000;-0,000188;100000,000000;585,950012;-0,527944
-447,187500;0,000067;100000,000000;585,950012;-0,495033
-447,000000;-0,000200;100000,000000;588,349976;-0,165001
-446,812500;0,000267;100000,000000;585,849976;-2,045838
-446,625000;-0,000227;100000,000000;588,349976;-2,606556
-446,437500;0,000125;100000,000000;581,000000;-3,068538
-446,250000;-0,000082;100000,000000;587,349976;-3,398261
-446,062500;0,000246;100000,000000;584,099976;1,055470
-445,875000;-0,000122;100000,000000;591,450012;-1,649680
-445,687500;0,000212;100000,000000;585,849976;-1,121878
-445,500000;-0,000133;100000,000000;585,900024;-2,606555
-445,312500;0,000157;100000,000000;586,000000;-0,726023
-445,125000;-0,000143;100000,000000;586,000000;-1,979711
-444,937500;0,000267;100000,000000;585,950012;-2,672684
-444,750000;-0,000340;100000,000000;585,950012;0,989646
-444,562500;0,000179;100000,000000;588,450012;-4,718080
-444,375000;-0,000046;100000,000000;583,550049;0,230851
-444,187500;0,000138;100000,000000;589,849976;-1,352868
-444,000000;-0,000154;100000,000000;584,250000;-2,210703
-443,812500;0,000067;100000,000000;587,500000;-0,395994
-443,625000;-0,000151;100000,000000;586,750000;-3,200489
-443,437500;0,000283;100000,000000;584,250000;-1,056053
-443,250000;-0,000162;100000,000000;585,950012;-0,923796
-443,062500;0,000270;100000,000000;588,400024;0,758656
-442,875000;-0,000125;100000,000000;590,799988;-2,507515
-442,687500;0,000287;100000,000000;589,099976;-0,957014
-442,500000;-0,000105;100000,000000;586,750000;-2,969498
-442,312500;0,000197;100000,000000;589,200012;-1,121877
-442,125000;-0,000140;100000,000000;586,050049;-1,286739
-441,937500;0,000185;100000,000000;586,050049;-0,890887
-441,750000;-0,000002;100000,000000;584,349976;-2,276524
-441,562500;0,000212;100000,000000;586,750000;-0,825062
-441,375000;-0,000183;100000,000000;585,950012;-0,395993
-441,187500;0,000202;100000,000000;584,300049;-3,101450
-441,000000;-0,000187;100000,000000;586,700012;-4,058324
-440,812500;0,000037;100000,000000;590,900024;-0,000140
-440,625000;-0,000240;100000,000000;585,050049;-1,616770
-440,437500;0,000179;100000,000000;586,700012;-2,309741
-440,250000;-0,000198;100000,000000;586,599976;-0,626984
-440,062500;0,000186;100000,000000;585,900024;-1,979712
-439,875000;-0,000185;100000,000000;589,150024;1,814570
-439,687500;0,000073;100000,000000;585,849976;-1,220917
-439,500000;-0,000259;100000,000000;584,150024;-2,177793
-439,312500;0,000185;100000,000000;586,500000;-1,979712
-439,125000;-0,000145;100000,000000;586,599976;-3,629252
-438,937500;0,000186;100000,000000;584,200012;-1,055751
-438,750000;-0,000083;100000,000000;586,800049;-2,408476
-438,562500;0,000182;100000,000000;585,050049;-3,332440
-438,375000;-0,000207;100000,000000;588,450012;2,936306
-438,187500;0,000175;100000,000000;585,950012;2,078471
-438,000000;-0,000151;100000,000000;583,550049;0,725744
-437,812500;0,000098;100000,000000;586,700012;-6,136935
-437,625000;-0,000145;100000,000000;585,950012;0,263761
-437,437500;0,000152;100000,000000;585,849976;-2,804635
-437,250000;-0,000104;100000,000000;584,950012;-2,012623
-437,062500;0,000239;100000,000000;586,650024;-2,342654
-436,875000;-0,000202;100000,000000;589,150024;-1,979712
-436,687500;0,000123;100000,000000;583,600037;-2,738508
-436,500000;-0,000155;100000,000000;590,650024;-1,220918
-436,312500;0,000171;100000,000000;588,300049;-1,583858
-436,125000;-0,000183;100000,000000;584,099976;0,494752
-435,937500;0,000173;100000,000000;589,050049;-3,497304
-435,750000;-0,000179;100000,000000;585,849976;-1,253828
-435,562500;0,000310;100000,000000;585,900024;-1,121877
-435,375000;-0,000145;100000,000000;585,900024;-0,890886
-435,187500;0,000145;100000,000000;585,900024;-1,319956
-435,000000;-0,000181;100000,000000;585,800049;0,296982
-434,812500;0,000131;100000,000000;585,900024;-4,817120
-434,625000;-0,000229;100000,000000;588,250000;-1,616770
-434,437500;0,000135;100000,000000;584,099976;1,616491
-434,250000;-0,000182;100000,000000;588,200012;-0,495034
-434,062500;0,000141;100000,000000;580,900024;-0,000140
-433,875000;-0,000081;100000,000000;585,849976;-2,342654
-433,687500;0,000189;100000,000000;585,800049;-0,989926
-433,500000;-0,000150;100000,000000;587,349976;0,329891
-433,312500;0,000094;100000,000000;585,750000;-0,957014
-433,125000;-0,000128;100000,000000;585,700012;-2,342654
-432,937500;0,000145;100000,000000;588,200012;-0,890886
-432,750000;-0,000131;100000,000000;588,050049;-0,594073
-432,562500;0,000219;100000,000000;585,650024;-0,726024
-432,375000;-0,000093;100000,000000;585,700012;0,230850
-432,187500;0,000443;100000,000000;589,000000;-2,837547
-432,000000;-0,000006;100000,000000;585,700012;-1,121877
-431,812500;0,000151;100000,000000;590,650024;-1,352868
-431,625000;-0,000046;100000,000000;585,750000;-4,223185
-431,437500;0,000172;100000,000000;585,750000;-1,220916
-431,250000;-0,000105;100000,000000;583,299988;-3,233400
-431,062500;0,000190;100000,000000;585,750000;-2,804635
-430,875000;-0,000045;100000,000000;585,750000;-3,464390
-430,687500;0,000195;100000,000000;587,250000;-2,111663
-430,500000;-0,000068;100000,000000;586,500000;0,725744
-430,312500;0,000252;100000,000000;585,750000;1,484539
-430,125000;-0,000033;100000,000000;586,549988;1,220636
-429,937500;0,000104;100000,000000;583,300049;-0,000140
-429,750000;-0,000218;100000,000000;589,000000;-0,264042
-429,562500;0,000312;100000,000000;585,750000;-0,726023
-429,375000;-0,000185;100000,000000;584,000000;-1,484819
-429,187500;0,000146;100000,000000;586,500000;-0,363083
-429,000000;-0,000149;100000,000000;585,750000;0,824784
-428,812500;0,000261;100000,000000;586,599976;-1,946800
-428,625000;-0,000180;100000,000000;585,799988;-2,243613
-428,437500;0,000238;100000,000000;586,500000;-0,132092
-428,250000;0,000056;100000,000000;583,450012;1,121597
-428,062500;0,000203;100000,000000;585,800049;-3,068537
-427,875000;-0,000056;100000,000000;586,550049;0,164721
-427,687500;0,000071;100000,000000;585,800049;-1,880673
-427,500000;-0,000181;100000,000000;585,750000;-1,979712
-427,312500;0,000281;100000,000000;589,000000;-3,200488
-427,125000;-0,000164;100000,000000;586,500000;0,263762
-426,937500;0,000076;100000,000000;588,200012;-1,616771
-426,750000;-0,000089;100000,000000;583,250000;-1,385778
-426,562500;0,000119;100000,000000;583,250000;-4,949071
-426,375000;-0,000232;100000,000000;583,950012;-2,573645
-426,187500;0,000132;100000,000000;588,700012;-0,198218
-426,000000;-0,000327;100000,000000;586,400024;-0,033051
-425,812500;0,000040;100000,000000;586,349976;-1,121877
-425,625000;-0,000154;100000,000000;585,700012;-0,000141
-425,437500;0,000007;100000,000000;585,599976;-3,167577
-425,250000;-0,000152;100000,000000;585,800049;-1,517729
-425,062500;0,000068;100000,000000;585,700012;-3,332440
-424,875000;-0,000149;100000,000000;584,000000;-1,583859
-424,687500;0,000103;100000,000000;586,500000;-2,243615
-424,500000;-0,000175;100000,000000;586,550049;0,560882
-424,312500;0,000264;100000,000000;585,750000;-1,484819
-424,125000;-0,000126;100000,000000;585,650024;-3,365351
-423,937500;0,000114;100000,000000;583,200012;-3,959285
-423,750000;-0,000008;100000,000000;583,150024;0,956735
-423,562500;0,000409;100000,000000;583,200012;-2,474606
-423,375000;-0,000199;100000,000000;588,099976;0,593793
-423,187500;0,000309;100000,000000;586,349976;-2,903675
-423,000000;-0,000166;100000,000000;585,700012;1,847481
-422,812500;0,000243;100000,000000;585,700012;-1,121877
-422,625000;-0,000211;100000,000000;585,700012;-1,253827
-422,437500;0,000131;100000,000000;586,500000;-5,015199
-422,250000;-0,000207;100000,000000;585,950012;0,263761
-422,062500;0,000273;100000,000000;582,550049;-2,210703
-421,875000;-0,000072;100000,000000;585,950012;-0,989927
-421,687500;0,000246;100000,000000;585,900024;-2,210703
-421,500000;-0,000041;100000,000000;585,900024;-1,154787
-421,312500;0,000219;100000,000000;586,599976;-3,464392
-421,125000;-0,000082;100000,000000;585,849976;-1,715811
-420,937500;0,000210;100000,000000;585,849976;-3,068537
-420,750000;-0,000156;100000,000000;586,599976;-1,220918
-420,562500;0,000100;100000,000000;585,750000;-2,969499
-420,375000;-0,000175;100000,000000;583,300049;0,989645
-420,187500;-0,000000;100000,000000;589,650024;-1,880673
-420,000000;-0,000233;100000,000000;585,700012;0,131810
-419,812500;0,000087;100000,000000;585,750000;-4,025412
-419,625000;-0,000227;100000,000000;588,100037;-0,989926
-419,437500;0,000159;100000,000000;588,100037;-0,527945
-419,250000;-0,000225;100000,000000;585,650024;0,131810
-419,062500;0,000239;100000,000000;585,700012;-1,748722
-418,875000;-0,000169;100000,000000;586,550049;-1,616771
-418,687500;0,000023;100000,000000;585,750000;-4,058323
-418,500000;-0,000223;100000,000000;586,549988;-0,363083
-418,312500;0,000041;100000,000000;585,700012;-2,705596
-418,125000;-0,000192;100000,000000;585,650024;-1,022837
-417,937500;-0,000047;100000,000000;585,800049;-1,319956
-417,750000;-0,000146;100000,000000;585,800049;-1,022837
-417,562500;0,000183;100000,000000;585,750000;-0,857975
-417,375000;-0,000115;100000,000000;585,700012;-0,594074
-417,187500;0,000238;100000,000000;585,650024;-3,068537
-417,000000;-0,000183;100000,000000;588,849976;-1,748721
-416,812500;0,000192;100000,000000;585,550049;0,692831
-416,625000;-0,000079;100000,000000;585,700012;-1,616770
-416,437500;0,000135;100000,000000;585,599976;-1,616770
-416,250000;-0,000229;100000,000000;585,799988;-2,837547
-416,062500;0,000134;100000,000000;585,799988;-2,111664
-415,875000;-0,000112;100000,000000;586,549988;0,329891
-415,687500;0,000135;100000,000000;588,299988;-4,553216
-415,500000;-0,000164;100000,000000;581,800049;-1,484819
-415,312500;0,000065;100000,000000;591,599976;-1,880673
-415,125000;-0,000188;100000,000000;585,050049;-2,375564
-414,937500;0,000070;100000,000000;589,099976;0,362801
-414,750000;-0,000168;100000,000000;588,349976;-3,002409
-414,562500;0,000085;100000,000000;585,900024;-1,154789
-414,375000;-0,000270;100000,000000;586,700012;-1,484819
-414,187500;0,000101;100000,000000;585,900024;-2,606556
-414,000000;-0,000222;100000,000000;582,450012;-0,099180
-413,812500;0,000144;100000,000000;586,650024;-1,847761
-413,625000;-0,000118;100000,000000;587,400024;-2,639467
-413,437500;0,000056;100000,000000;586,599976;-0,132091
-413,250000;-0,000233;100000,000000;584,150024;0,329891
-413,062500;0,000113;100000,000000;589,650024;0,032772
-412,875000;-0,000256;100000,000000;584,050049;-2,738507
-412,687500;0,000274;100000,000000;586,450012;2,111384
-412,500000;-0,000190;100000,000000;583,349976;-1,088966
-412,312500;0,000197;100000,000000;585,700012;-0,132091
-412,125000;-0,000159;100000,000000;584,900024;-1,418689
-411,937500;0,000119;100000,000000;585,849976;-0,957014
-411,750000;-0,000101;100000,000000;585,800049;-3,596341
-411,562500;0,000117;100000,000000;584,850037;-1,484819
-411,375000;-0,000239;100000,000000;585,800049;0,560883
-411,187500;0,000154;100000,000000;585,750000;-1,748721
-411,000000;-0,000142;100000,000000;586,549988;-3,068538
-410,812500;0,000295;100000,000000;587,300049;-2,705595
-410,625000;-0,000150;100000,000000;581,550049;0,857695
-410,437500;0,000135;100000,000000;586,500000;-1,022838
-410,250000;-0,000246;100000,000000;585,800049;0,263761
-410,062500;0,000139;100000,000000;586,650024;-3,926373
-409,875000;-0,000183;100000,000000;586,599976;0,329891
-409,687500;0,000118;100000,000000;585,800049;-1,847760
-409,500000;-0,000102;100000,000000;586,549988;1,220637
-409,312500;0,000134;100000,000000;585,750000;-1,484818
-409,125000;-0,000148;100000,000000;589,750000;-0,626984
-408,937500;0,000104;100000,000000;585,900024;-1,847761
-408,750000;-0,000213;100000,000000;589,150024;-1,616770
-408,562500;0,000148;100000,000000;585,950012;-0,989926
-408,375000;-0,000182;100000,000000;586,750000;-1,088966
-408,187500;0,000097;100000,000000;585,950012;-3,200489
-408,000000;-0,000175;100000,000000;588,400024;-1,121877
