X (ms);C0:2169[0];C1:2521[0];C2:70[0];C3:80[0]
-15,000000;-0,000012;100000,000000;563,500000;-41,112804
-14,812500;0,000037;100000,000000;565,800049;-36,262798
-14,625000;-0,000021;100000,000000;562,650024;-40,980831
-14,437500;0,000084;100000,000000;562,650024;-36,856682
-14,250000;0,000078;100000,000000;563,400024;-38,209389
-14,062500;0,000041;100000,000000;562,650024;-39,562119
-13,875000;0,000034;100000,000000;562,650024;-36,724693
-13,687500;0,000001;100000,000000;563,300049;-40,485943
-13,500000;0,000081;100000,000000;562,599976;-34,712109
-13,312500;-0,000002;100000,000000;566,450012;-38,671303
-13,125000;-0,000111;100000,000000;557,750000;-38,869259
-12,937500;-0,000029;100000,000000;562,550049;-37,483551
-12,750000;0,000108;100000,000000;562,550049;-39,496128
-12,562500;0,000049;100000,000000;563,200012;-38,407356
-12,375000;-0,000035;100000,000000;562,500000;-39,364162
-12,187500;-0,000012;100000,000000;562,599976;-36,097839
-12,000000;0,000014;100000,000000;562,550049;-40,221985
-11,812500;0,000038;100000,000000;562,600037;-36,691708
-11,625000;0,000056;100000,000000;563,350037;-39,100208
-11,437500;0,000177;100000,000000;563,300049;-36,361774
-11,250000;0,000096;100000,000000;562,650024;-39,760078
-11,062500;0,000078;100000,000000;560,099976;-33,854282
-10,875000;0,000010;100000,000000;562,500000;-40,024025
-10,687500;0,000093;100000,000000;562,550049;-36,097832
-10,500000;0,000028;100000,000000;560,950012;-38,110409
-10,312500;0,000077;100000,000000;562,599976;-39,793072
-10,125000;0,000018;100000,000000;562,599976;-36,988640
-9,937500;0,000015;100000,000000;565,700012;-39,001244
-9,750000;0,000006;100000,000000;562,550049;-37,120621
-9,562500;0,000079;100000,000000;562,599976;-37,846478
-9,375000;-0,000035;100000,000000;558,400024;-39,496132
-9,187500;-0,000034;100000,000000;565,849976;-40,024025
-9,000000;-0,000012;100000,000000;560,150024;-37,087616
-8,812500;-0,000007;100000,000000;565,750000;-41,178795
-8,625000;0,000021;100000,000000;565,050049;-37,087616
-8,437500;0,000152;100000,000000;560,150024;-39,760078
-8,250000;0,000084;100000,000000;560,950012;-36,790688
-8,062500;0,000128;100000,000000;562,700012;-39,661102
-7,875000;0,000004;100000,000000;565,849976;-35,141018
-7,687500;0,000130;100000,000000;558,550049;-40,353966
-7,500000;-0,000034;100000,000000;562,650024;-37,351563
-7,312500;0,000092;100000,000000;562,650024;-40,057030
-7,125000;0,000136;100000,000000;563,349976;-39,595108
-6,937500;0,000045;100000,000000;560,950012;-35,371983
-6,750000;0,000009;100000,000000;562,700012;-39,892059
-6,562500;0,000011;100000,000000;565,099976;-37,912460
-6,375000;0,000042;100000,000000;562,599976;-37,780483
-6,187500;0,000049;100000,000000;563,300049;-35,932858
-6,000000;-0,000109;100000,000000;565,650024;-40,221981
-5,812500;-0,000024;100000,000000;560,850037;-35,371979
-5,625000;-0,000081;100000,000000;562,599976;-39,001236
-5,437500;-0,000023;100000,000000;564,950012;-38,308376
-5,250000;0,000039;100000,000000;560,849976;-37,615509
-5,062500;-0,000018;100000,000000;562,500000;-38,110424
-4,875000;0,000063;100000,000000;565,700012;-38,836266
-4,687500;0,000007;100000,000000;565,800049;-37,780483
-4,500000;-0,000022;100000,000000;562,550049;-35,075035
-4,312500;-0,000125;100000,000000;560,950012;-38,440350
-4,125000;0,000061;100000,000000;562,599976;-38,374359
-3,937500;0,000050;100000,000000;562,650024;-38,572327
-3,750000;-0,000008;100000,000000;566,550049;-36,361763
-3,562500;0,000013;100000,000000;562,599976;-40,551922
-3,375000;0,000036;100000,000000;562,700012;-38,044415
-3,187500;-0,000022;100000,000000;562,550049;-39,067226
-3,000000;0,000059;100000,000000;562,600037;-35,932861
-2,812500;0,000105;100000,000000;562,650024;-38,473347
-2,625000;0,000023;100000,000000;562,650024;-36,262791
-2,437500;-0,000008;100000,000000;558,500000;-37,087627
-2,250000;-0,000017;100000,000000;562,700012;-40,221981
-2,062500;0,000066;100000,000000;562,600037;-36,691708
-1,875000;0,000008;100000,000000;560,900024;-42,729473
-1,687500;-0,000025;100000,000000;562,650024;-33,590336
-1,500000;-0,000029;100000,000000;565,849976;-41,112804
-1,312500;0,000080;100000,000000;562,650024;-39,397156
-1,125000;0,000101;100000,000000;562,800049;-39,727081
-0,937500;-0,000014;100000,000000;562,650024;-34,844086
-0,750000;0,000035;100000,000000;560,950012;-38,539330
-0,562500;0,000057;100000,000000;562,700012;-35,998856
-0,375000;0,000004;100000,000000;564,150024;-39,001232
-0,187500;0,000113;100000,000000;558,450012;-37,054630
0,000000;0,000020;100000,000000;562,599976;-38,704288
0,187500;0,000071;100000,000000;563,350037;-38,440350
0,375000;0,000039;100000,000000;562,550049;-37,978439
0,562500;0,000167;100000,000000;560,150024;-38,110424
0,750000;-0,000023;100000,000000;563,250000;-37,648506
0,937500;0,000076;100000,000000;560,099976;-37,747498
1,125000;0,000124;100000,000000;563,300049;-38,836266
1,312500;0,000033;100000,000000;560,900024;-39,397156
1,500000;-0,000029;100000,000000;562,550049;-40,090008
1,687500;-0,000001;100000,000000;562,600037;-37,615524
1,875000;-0,000059;100000,000000;565,750000;-38,242386
2,062500;-0,000025;100000,000000;563,349976;-35,866879
2,250000;0,000061;100000,000000;562,650024;-21,745754
2,437500;-0,000047;100000,000000;562,599976;-14,025334
2,625000;0,000011;100000,000000;562,650024;-9,208313
2,812500;-0,000176;100000,000000;563,349976;0,854629
3,000000;0,000230;100000,000000;562,599976;3,230146
3,187500;0,000086;100000,000000;564,150024;34,144840
3,375000;-0,000007;100000,000000;565,000000;65,224518
3,562500;-0,000122;100000,000000;560,050049;78,124855
3,750000;0,000062;100000,000000;562,599976;102,506874
3,937500;0,000114;100000,000000;562,650024;125,074242
4,125000;-0,000025;100000,000000;568,000000;208,250290
4,312500;0,065784;100000,000000;561,700012;275,066956
4,500000;0,087027;100000,000000;564,849976;349,565552
4,687500;0,138670;100000,000000;558,250000;383,883759
4,875000;0,205448;100002,000000;564,000000;360,123718
5,062500;0,236392;100002,000000;563,900024;375,174744
5,250000;0,326674;100002,000000;568,099976;442,705017
5,437500;0,398448;100002,000000;570,650024;480,495514
5,625000;0,466818;100002,000000;562,300049;493,014740
5,812500;0,536638;100012,000000;568,900024;522,912109
6,000000;0,613888;100012,000000;562,500000;525,568787
6,187500;0,724606;100012,000000;567,849976;538,468140
6,375000;0,830927;100012,000000;560,650024;573,522766
6,562500;0,868259;100012,000000;562,349976;593,224182
6,750000;1,008745;100032,000000;566,400024;580,825623
6,937500;1,125295;100032,000000;565,400024;597,960754
7,125000;1,249358;100032,000000;565,599976;634,632141
7,312500;1,390124;100032,000000;563,849976;646,397461
7,500000;1,477291;100032,000000;567,000000;689,017517
7,687500;1,575054;100032,000000;562,349976;701,984070
7,875000;1,714484;100063,000000;562,250000;687,109131
8,062500;1,860328;100063,000000;562,900024;747,144348
8,250000;1,974300;100063,000000;566,050049;812,940796
8,437500;2,136784;100063,000000;560,599976;791,947754
8,625000;2,299621;100063,000000;563,700012;865,737305
8,812500;2,417023;100106,000000;563,799988;868,178711
9,000000;2,572033;100106,000000;566,900024;817,220093
9,187500;2,717381;100106,000000;566,950012;926,886047
9,375000;2,886155;100106,000000;562,200012;994,121277
9,562500;3,087145;100106,000000;563,599976;992,610962
9,750000;3,250737;100165,000000;562,000000;1025,221680
9,937500;3,432427;100165,000000;557,250000;1007,616821
10,125000;3,632640;100165,000000;565,250000;1006,940308
10,312500;3,802439;100165,000000;562,750000;1074,946655
10,500000;4,011322;100165,000000;562,000000;1110,723633
10,687500;4,212090;100165,000000;563,450012;1087,050171
10,875000;4,422801;100242,000000;562,700012;1111,116699
11,062500;4,631927;100242,000000;563,450012;1118,687866
11,250000;4,839119;100242,000000;565,800049;1095,045288
11,437500;5,053304;100242,000000;560,099976;1151,888794
11,625000;5,291420;100242,000000;562,650024;1170,521484
11,812500;5,520589;100339,000000;562,599976;1136,982422
12,000000;5,748203;100339,000000;565,849976;1156,240845
12,187500;5,970892;100339,000000;558,500000;1162,973267
12,375000;6,163548;100339,000000;560,849976;1125,646484
12,562500;6,402936;100339,000000;561,599976;1119,868042
12,750000;6,655111;100458,000000;562,450012;1120,062256
12,937500;6,885814;100458,000000;567,250000;1120,823608
13,125000;7,079402;100458,000000;562,349976;1108,776245
13,312500;7,325495;100458,000000;561,599976;1084,231812
13,500000;7,559534;100458,000000;564,700012;1071,415283
13,687500;7,772641;100458,000000;563,900024;1044,402832
13,875000;8,005422;100597,000000;561,400024;1046,358398
14,062500;8,241790;100597,000000;567,050049;1041,438477
14,250000;8,438849;100597,000000;567,750000;963,182312
14,437500;8,663877;100597,000000;566,100037;929,796936
14,625000;8,863815;100597,000000;560,450012;938,824829
14,812500;9,043170;100754,000000;562,900024;921,152344
15,000000;9,272866;100754,000000;562,849976;921,773560
15,187500;9,469681;100754,000000;564,550049;892,633972
15,375000;9,647577;100754,000000;562,900024;796,134155
15,562500;9,847783;100754,000000;563,750000;779,805603
15,750000;10,042687;100928,000000;561,200012;791,222351
15,937500;10,195313;100928,000000;560,400024;739,719543
16,125000;10,352187;100928,000000;561,200012;723,992188
16,312500;10,555270;100928,000000;563,650024;684,622498
16,500000;10,677382;100928,000000;561,250000;592,191040
16,687500;10,833755;100928,000000;558,700012;630,673645
16,875000;10,991290;101116,000000;561,200012;637,062561
17,062500;11,105344;101116,000000;558,750000;570,933411
17,250000;11,220876;101116,000000;564,400024;584,227051
17,437500;11,400516;101116,000000;561,950012;588,028259
17,625000;11,508343;101116,000000;561,099976;540,514038
17,812500;11,612262;101314,000000;560,300049;599,578979
18,000000;11,768562;101314,000000;564,300049;598,361145
18,187500;11,870702;101314,000000;560,300049;597,196899
18,375000;12,025470;101314,000000;561,950012;705,702087
18,562500;12,114591;101314,000000;562,800049;718,643250
18,750000;12,232424;101522,000000;563,650024;704,404114
18,937500;12,372723;101522,000000;564,400024;777,624573
19,125000;12,510550;101522,000000;560,300049;814,640991
19,312500;12,636958;101522,000000;562,000000;896,862915
19,500000;12,784020;101522,000000;559,400024;978,061035
19,687500;12,978967;101522,000000;563,450012;1028,609741
19,875000;13,078865;101742,000000;563,349976;1022,338196
20,062500;13,305700;101742,000000;564,150024;1067,945923
20,250000;13,467028;101742,000000;563,400024;1174,937988
20,437500;13,682728;101742,000000;563,300049;1247,452881
20,625000;13,863079;101742,000000;561,599976;1246,624146
20,812500;14,038269;101981,000000;556,650024;1291,661011
21,000000;14,253007;101981,000000;567,950012;1291,911743
21,187500;14,515753;101981,000000;561,400024;1343,685791
21,375000;14,739919;101981,000000;555,700012;1433,262695
21,562500;14,970228;101981,000000;563,000000;1430,947876
21,750000;15,234052;102242,000000;562,900024;1435,055176
21,937500;15,465292;102242,000000;561,400024;1487,424438
22,125000;15,733768;102242,000000;560,600037;1482,108276
22,312500;16,011248;102242,000000;558,900024;1546,650879
22,500000;16,307964;102242,000000;561,099976;1619,261108
22,687500;16,600212;102242,000000;562,750000;1561,524902
22,875000;16,902645;102529,000000;558,550049;1564,678955
23,062500;17,225298;102529,000000;561,800049;1616,670654
23,250000;17,525570;102529,000000;563,500000;1601,193237
23,437500;17,861036;102529,000000;564,050049;1664,401733
23,625000;18,184698;102529,000000;565,650024;1670,326416
23,812500;18,525349;102846,000000;563,150024;1615,483887
24,000000;18,898300;102846,000000;561,500000;1648,686646
24,187500;19,230721;102846,000000;559,900024;1610,511719
24,375000;19,555601;102846,000000;563,800049;1490,101440
24,562500;19,877375;102846,000000;564,650024;1480,614380
24,750000;20,250298;103195,000000;559,799988;1464,550537
24,937500;20,555799;103195,000000;563,700012;1414,638184
25,125000;20,849047;103195,000000;567,900024;1358,207764
25,312500;21,196476;103195,000000;554,950012;1210,686035
25,500000;21,475098;103195,000000;560,700012;1077,667236
25,687500;21,768229;103195,000000;563,000000;1044,463989
25,875000;22,049007;103570,000000;565,300049;1002,906250
26,062500;22,285095;103570,000000;560,349976;979,614502
26,250000;22,534430;103570,000000;561,300049;855,931335
26,437500;22,767178;103570,000000;565,200012;721,972534
26,625000;22,978701;103570,000000;557,049988;700,433716
26,812500;23,149181;103965,000000;565,099976;697,019897
27,000000;23,330784;103965,000000;563,450012;672,761475
27,187500;23,496353;103965,000000;553,650024;683,486145
27,375000;23,658806;103965,000000;557,700012;723,390686
27,562500;23,842247;103965,000000;562,650024;683,503601
27,750000;24,005831;104371,000000;560,200012;690,180786
27,937500;24,188478;104371,000000;557,050049;747,221008
28,125000;24,291224;104371,000000;560,200012;753,443054
28,312500;24,467537;104371,000000;561,150024;860,881897
28,500000;24,609346;104371,000000;562,849976;996,372864
28,687500;24,758360;104371,000000;562,950012;1023,612244
28,875000;24,968155;104790,000000;557,349976;1051,916748
29,062500;25,117012;104790,000000;560,450012;1155,725464
29,250000;25,328770;104790,000000;561,150024;1233,356445
29,437500;25,534597;104790,000000;559,599976;1312,416504
29,625000;25,722183;104790,000000;558,650024;1384,515015
29,812500;25,925779;105227,000000;562,650024;1441,273193
30,000000;26,148569;105227,000000;560,150024;1473,017212
30,187500;26,389004;105227,000000;560,800049;1520,818848
30,375000;26,661804;105227,000000;559,250000;1557,202759
30,562500;26,962215;105227,000000;559,950012;1537,774170
30,750000;27,256775;105688,000000;560,700012;1497,659790
30,937500;27,530619;105688,000000;559,800049;1481,219116
31,125000;27,848553;105688,000000;557,400024;1414,685303
31,312500;28,169529;105688,000000;565,400024;1314,528809
31,500000;28,484087;105688,000000;557,400024;1199,334839
31,687500;28,736521;105688,000000;562,950012;1133,897461
31,875000;29,052654;106179,000000;559,850037;1097,027466
32,062500;29,301149;106179,000000;560,849976;1042,721191
32,250000;29,559080;106179,000000;560,849976;974,200073
32,437500;29,782171;106179,000000;560,900024;891,572876
32,625000;30,004749;106179,000000;559,150024;841,230530
32,812500;30,181696;106691,000000;558,349976;852,138123
33,000000;30,374580;106691,000000;557,450012;846,632141
33,187500;30,586624;106691,000000;559,050049;846,378845
33,375000;30,730848;106691,000000;557,400024;825,995911
33,562500;30,925577;106691,000000;557,349976;792,262390
33,750000;31,127594;107216,000000;559,000000;783,462341
33,937500;31,338934;107216,000000;561,250000;782,029785
34,125000;31,507141;107216,000000;558,849976;772,920654
34,312500;31,694723;107216,000000;558,000000;790,685913
34,500000;31,847202;107216,000000;557,250000;777,208801
34,687500;32,026398;107216,000000;558,849976;783,730347
34,875000;32,209732;107757,000000;559,599976;827,578247
35,062500;32,331654;107757,000000;556,500000;851,665955
35,250000;32,510353;107757,000000;559,800049;905,419800
35,437500;32,679451;107757,000000;559,850037;991,444092
35,625000;32,813805;107757,000000;559,050049;1062,070313
35,812500;32,978783;108311,000000;559,099976;1096,194336
36,000000;33,138290;108311,000000;561,500000;1131,774048
36,187500;33,340576;108311,000000;559,000000;1172,747559
36,375000;33,595066;108311,000000;562,849976;1243,515869
36,562500;33,785809;108311,000000;557,150024;1249,891479
36,750000;34,020241;108884,000000;558,850037;1212,636475
36,937500;34,289036;108884,000000;561,900024;1217,992554
37,125000;34,507805;108884,000000;559,450012;1187,537842
37,312500;34,735798;108884,000000;559,400024;1213,840210
37,500000;34,951458;108884,000000;561,800049;1243,407349
37,687500;35,192032;108884,000000;556,050049;1211,397339
37,875000;35,384995;109479,000000;559,250000;1272,890625
38,062500;35,681973;109479,000000;560,900024;1315,024048
38,250000;35,871853;109479,000000;556,800049;1311,048828
38,437500;36,139679;109479,000000;563,250000;1394,095215
38,625000;36,375305;109479,000000;556,900024;1385,659912
38,812500;36,610817;110096,000000;560,250000;1356,215820
39,000000;36,854836;110096,000000;558,650024;1405,476074
39,187500;37,137234;110096,000000;557,000000;1398,012329
39,375000;37,370602;110096,000000;561,700012;1432,680908
39,562500;37,667580;110096,000000;556,800049;1460,230225
39,750000;37,951607;110736,000000;559,200012;1406,034424
39,937500;38,250278;110736,000000;561,550049;1413,572754
40,125000;38,530682;110736,000000;556,599976;1427,121826
40,312500;38,848316;110736,000000;560,450012;1391,730347
40,500000;39,147511;110736,000000;562,050049;1409,628784
40,687500;39,481308;110736,000000;554,650024;1376,491211
40,875000;39,753513;111405,000000;559,400024;1358,627686
41,062500;40,005775;111405,000000;558,599976;1354,540894
41,250000;40,288719;111405,000000;558,599976;1387,223022
41,437500;40,578453;111405,000000;558,549988;1481,079102
41,625000;40,847607;111405,000000;558,549988;1541,275024
41,812500;41,149132;112098,000000;560,349976;1528,398804
42,000000;41,450142;112098,000000;558,750000;1557,174805
42,187500;41,734062;112098,000000;556,349976;1636,190308
42,375000;42,095840;112098,000000;556,400024;1684,442993
42,562500;42,411251;112098,000000;558,000000;1704,156372
42,750000;42,771107;112820,000000;558,650024;1695,899780
42,937500;43,070774;112820,000000;560,200012;1668,301514
43,125000;43,368927;112820,000000;559,250000;1711,478394
43,312500;43,666893;112820,000000;557,600037;1828,931396
43,500000;43,967575;112820,000000;560,650024;1943,428467
43,687500;44,297146;112820,000000;559,750000;2027,293945
43,875000;44,685730;113571,000000;555,500000;2093,525635
44,062500;45,104847;113571,000000;558,599976;2128,782715
44,250000;45,467285;113571,000000;556,000000;2188,950684
44,437500;45,933205;113571,000000;557,549988;2262,529297
44,625000;46,351749;113571,000000;553,349976;2240,677979
