0;0
0,0000625;0,951293418
0,000125;1,897794989
0,0001875;2,834712863
0,00025;3,757255193
0,0003125;4,66063013
0,000375;5,540045826
0,0004375;6,390710434
0,0005;7,207832105
0,0005625;7,987769721
0,000625;8,731485088
0,0006875;9,441090739
0,00075;10,11869921
0,0008125;10,76642304
0,000875;11,38637476
0,0009375;11,9806669
0,001;12,551412
0,0010625;13,10049947
0,001125;13,62892621
0,0011875;14,13746599
0,00125;14,62689258
0,0013125;15,09797976
0,001375;15,5515013
0,0014375;15,98823096
0,0015;16,40894253
0,0015625;16,81418762
0,001625;17,20362921
0,0016875;17,57670813
0,00175;17,93286521
0,0018125;18,27154127
0,001875;18,59217716
0,0019375;18,89421368
0,002;19,17709168
0,0020625;19,44052275
0,002125;19,68530159
0,0021875;19,91249366
0,00225;20,12316443
0,0023125;20,31837938
0,002375;20,49920395
0,0024375;20,66670364
0,0025;20,82194389
0,0025625;20,96597971
0,002625;21,09982419
0,0026875;21,22447998
0,00275;21,34094968
0,0028125;21,45023594
0,002875;21,55334138
0,0029375;21,65126863
0,003;21,74502032
0,0030625;21,83526047
0,003125;21,92129863
0,0031875;22,00210578
0,00325;22,07665286
0,0033125;22,14391082
0,003375;22,20285063
0,0034375;22,25244323
0,0035;22,29165958
0,0035625;22,31984803
0,003625;22,3378665
0,0036875;22,34695031
0,00375;22,34833477
0,0038125;22,34325519
0,003875;22,33294688
0,0039375;22,31864517
0,004;22,30158537
0,0040625;22,28280177
0,004125;22,26252463
0,0041875;22,24078317
0,00425;22,21760661
0,0043125;22,1930242
0,004375;22,16706516
0,0044375;22,13975872
0,0045;22,11113411
0,0045625;22,08108712
0,004625;22,04897974
0,0046875;22,01404055
0,00475;21,97549809
0,0048125;21,93258094
0,004875;21,88451764
0,0049375;21,83053675
0,005;21,76986684
0,0050625;21,70203142
0,005125;21,62773379
0,0051875;21,54797222
0,00525;21,46374498
0,0053125;21,37605033
0,005375;21,28588653
0,0054375;21,19425184
0,0055;21,10214453
0,0055625;21,01039309
0,005625;20,91914693
0,0056875;20,82838568
0,00575;20,73808897
0,0058125;20,64823645
0,005875;20,55880774
0,0059375;20,46978249
0,006;20,38114032
0,0060625;20,29278709
0,006125;20,20433355
0,0061875;20,11531666
0,00625;20,02527339
0,0063125;19,93374068
0,006375;19,84025552
0,0064375;19,74435487
0,0065;19,64557568
0,0065625;19,54360386
0,006625;19,43872104
0,0066875;19,33135781
0,00675;19,22194472
0,0068125;19,11091236
0,006875;18,9986913
0,0069375;18,88571211
0,007;18,77240537
0,0070625;18,65912226
0,007125;18,54589641
0,0071875;18,43268208
0,00725;18,31943352
0,0073125;18,20610497
0,007375;18,09265068
0,0074375;17,9790249
0,0075;17,86518189
0,0075625;17,75105415
0,007625;17,63648726
0,0076875;17,52130506
0,00775;17,40533138
0,0078125;17,28839006
0,007875;17,17030493
0,0079375;17,05089985
0,008;16,92999863
0,0080625;16,80754476
0,008125;16,68396025
0,0081875;16,55978676
0,00825;16,43556592
0,0083125;16,3118394
0,008375;16,18914884
0,0084375;16,06803589
0,0085;15,94904221
0,0085625;15,8326195
0,008625;15,71885971
0,0086875;15,60776482
0,00875;15,49933686
0,0088125;15,3935778
0,008875;15,29048966
0,0089375;15,19007443
0,009;15,09233411
0,0090625;14,99717738
0,009125;14,90413959
0,0091875;14,8126628
0,00925;14,72218903
0,0093125;14,63216034
0,009375;14,54201875
0,0094375;14,45120631
0,0095;14,35916505
0,0095625;14,26555264
0,009625;14,17088921
0,0096875;14,07591053
0,00975;13,98135234
0,0098125;13,88795042
0,009875;13,79644051
0,0099375;13,70755838
0,01;13,62203979
0,0100625;13,54041834
0,010125;13,46241904
0,0101875;13,38756473
0,01025;13,31537828
0,0103125;13,24538253
0,010375;13,17710033
0,0104375;13,11005454
0,0105;13,043768
0,0105625;12,97793877
0,010625;12,91296566
0,0106875;12,8494227
0,01075;12,78788391
0,0108125;12,7289233
0,010875;12,67311489
0,0109375;12,62103269
0,011;12,57325074
0,0110625;12,53024247
0,011125;12,49207904
0,0111875;12,45873102
0,01125;12,430169
0,0113125;12,40636356
0,011375;12,38728529
0,0114375;12,37290475
0,0115;12,36319253
0,0115625;12,35792401
0,011625;12,35609371
0,0116875;12,35650098
0,01175;12,35794514
0,0118125;12,35922552
0,011875;12,35914144
0,0119375;12,35649225
0,012;12,35007726
0,0120625;12,33920241
0,012125;12,32520003
0,0121875;12,30990904
0,01225;12,29516838
0,0123125;12,28281699
0,012375;12,27469379
0,0124375;12,27263771
0,0125;12,27848768
0,0125625;12,29345345
0,012625;12,31622801
0,0126875;12,34487515
0,01275;12,37745867
0,0128125;12,41204238
0,012875;12,44669008
0,0129375;12,47946556
0,013;12,50843263
0,0130625;12,53221695
0,013125;12,55169161
0,0131875;12,56829159
0,01325;12,58345184
0,0133125;12,59860732
0,013375;12,61519301
0,0134375;12,63464386
0,0135;12,65839484
0,0135625;12,68752041
0,013625;12,72165309
0,0136875;12,76006487
0,01375;12,80202778
0,0138125;12,84681382
0,013875;12,893695
0,0139375;12,94194334
0,014;12,99083084
0,0140625;13,03966078
0,014125;13,08786145
0,0141875;13,13489243
0,01425;13,18021327
0,0143125;13,22328354
0,014375;13,2635628
0,0144375;13,30051061
0,0145;13,33358653
0,0145625;13,36251271
0,014625;13,38806159
0,0146875;13,41126819
0,01475;13,43316755
0,0148125;13,45479469
0,014875;13,47718464
0,0149375;13,50137242
0,015;13,52839305
0,0150625;13,55911593
0,015125;13,59374791
0,0151875;13,63233021
0,01525;13,67490403
0,0153125;13,7215106
0,015375;13,77219113
0,0154375;13,82698685
0,0155;13,88593895
0,0155625;13,94889994
0,015625;14,01496741
0,0156875;14,08305021
0,01575;14,15205722
0,0158125;14,22089731
0,015875;14,28847933
0,0159375;14,35371214
0,016;14,41550463
0,0160625;14,47307003
0,016125;14,5268391
0,0161875;14,577547
0,01625;14,62592886
0,0163125;14,67271982
0,016375;14,71865505
0,0164375;14,76446967
0,0165;14,81089884
0,0165625;14,85868111
0,016625;14,90856873
0,0166875;14,96131733
0,01675;15,01768257
0,0168125;15,0784201
0,016875;15,14428558
0,0169375;15,21603464
0,017;15,29442295
0,0170625;15,37988791
0,017125;15,47159394
0,0171875;15,56838723
0,01725;15,66911397
0,0173125;15,77262033
0,017375;15,87775251
0,0174375;15,98335669
0,0175;16,08827905
0,0175625;16,19165212
0,017625;16,29375379
0,0176875;16,39514832
0,01775;16,49639993
0,0178125;16,59807288
0,017875;16,70073139
0,0179375;16,80493973
0,018;16,91126211
0,0180625;17,02014585
0,018125;17,13157044
0,0181875;17,24539846
0,01825;17,36149246
0,0183125;17,47971501
0,018375;17,59992867
0,0184375;17,72199601
0,0185;17,84577958
0,0185625;17,97115726
0,018625;18,09806816
0,0186875;18,22646666
0,01875;18,35630719
0,0188125;18,48754415
0,018875;18,62013195
0,0189375;18,75402499
0,019;18,88917768
0,0190625;19,02560591
0,019125;19,16357152
0,0191875;19,30339781
0,01925;19,44540809
0,0193125;19,58992567
0,019375;19,73727387
0,0194375;19,887776
0,0195;20,04175537
0,0195625;20,19936358
0,019625;20,36006541
0,0196875;20,52315393
0,01975;20,68792219
0,0198125;20,85366326
0,019875;21,01967021
0,0199375;21,1852361
0,02;21,349654
0,0200625;21,51230286
0,020125;21,67290519
0,0201875;21,83126937
0,02025;21,9872038
0,0203125;22,14051686
0,020375;22,29101696
0,0204375;22,43851247
0,0205;22,58281179
0,0205625;22,72387011
0,020625;22,86222977
0,0206875;22,99857991
0,02075;23,13360968
0,0208125;23,26800822
0,020875;23,40246468
0,0209375;23,53766819
0,021;23,67430789
0,0210625;23,81282389
0,021125;23,95266014
0,0211875;24,09301153
0,02125;24,23307298
0,0213125;24,37203938
0,021375;24,50910564
0,0214375;24,64346667
0,0215;24,77431737
0,0215625;24,90094943
0,021625;25,02304168
0,0216875;25,14036972
0,02175;25,25270917
0,0218125;25,35983564
0,021875;25,46152474
0,0219375;25,55755207
0,022;25,64769326
0,0220625;25,7318166
0,022125;25,81016115
0,0221875;25,88305867
0,02225;25,9508409
0,0223125;26,01383961
0,022375;26,07238655
0,0224375;26,12681346
0,0225;26,17745211
0,0225625;26,22457837
0,022625;26,26824464
0,0226875;26,30844744
0,02275;26,34518329
0,0228125;26,37844872
0,022875;26,40824024
0,0229375;26,43455439
0,023;26,45738768
0,0230625;26,47669768
